"Date","sulfate","nitrate","ID"
"6680","2005-04-16",4.81,0.364,3
"6692","2005-04-28",2.2,0.224,3
"6698","2005-05-04",3.69,0.441,3
"6704","2005-05-10",4.85,0.588,3
"6710","2005-05-16",3.69,0.259,3
"6716","2005-05-22",7.95,0.178,3
"6722","2005-05-28",5.59,0.353,3
"6728","2005-06-03",3.62,0.185,3
"6734","2005-06-09",2.22,0.203,3
"6746","2005-06-21",9.13,0.394,3
"6752","2005-06-27",6.42,0.206,3
"6764","2005-07-09",10.4,0.305,3
"6770","2005-07-15",2.78,0.136,3
"6776","2005-07-21",4.06,0.216,3
"6782","2005-07-27",11.2,0.153,3
"6788","2005-08-02",8.06,0.488,3
"6794","2005-08-08",4.66,0.269,3
"6800","2005-08-14",4.52,0.304,3
"6806","2005-08-20",7.51,0.179,3
"6812","2005-08-26",11.6,0.172,3
"6824","2005-09-07",4.99,0.403,3
"6830","2005-09-13",22.5,0.133,3
"6836","2005-09-19",6.12,0.186,3
"6842","2005-09-25",2.24,0.209,3
"6848","2005-10-01",7.18,0.322,3
"6854","2005-10-07",3.53,0.389,3
"6860","2005-10-13",9.12,0.56,3
"6866","2005-10-19",5.81,0.268,3
"6872","2005-10-25",1.85,0.252,3
"6878","2005-10-31",5.47,0.196,3
"6884","2005-11-06",4.56,0.316,3
"6896","2005-11-18",1.43,0.818,3
"6902","2005-11-24",0.886,0.222,3
"6908","2005-11-30",1.05,0.553,3
"6914","2005-12-06",4.68,1.24,3
"6920","2005-12-12",0.713,0.294,3
"6926","2005-12-18",1.95,1.44,3
"6932","2005-12-24",2.41,0.4,3
"6944","2006-01-05",3.29,1.54,3
"6950","2006-01-11",2.52,1.08,3
"6956","2006-01-17",0.971,0.313,3
"6962","2006-01-23",1.3,0.311,3
"6968","2006-01-29",1.4,0.174,3
"6974","2006-02-04",1.1,0.377,3
"6986","2006-02-16",2.5,0.471,3
"6992","2006-02-22",1.81,0.332,3
"6998","2006-02-28",2.7,0.43,3
"7004","2006-03-06",3.02,0.665,3
"7010","2006-03-12",3.78,0.577,3
"7016","2006-03-18",6,1.85,3
"7022","2006-03-24",1.5,0.911,3
"7028","2006-03-30",3.45,0.317,3
"7034","2006-04-05",2.75,0.327,3
"7040","2006-04-11",2.39,0.439,3
"7052","2006-04-23",2.99,0.354,3
"7058","2006-04-29",6.2,0.446,3
"7064","2006-05-05",5.12,0.271,3
"7070","2006-05-11",1.42,0.18,3
"7076","2006-05-17",2.16,0.191,3
"7082","2006-05-23",4.12,0.372,3
"7088","2006-05-29",10.2,0.298,3
"7094","2006-06-04",3.42,0.169,3
"7106","2006-06-16",8.02,0.292,3
"7112","2006-06-22",5.62,0.217,3
"7118","2006-06-28",4.66,0.207,3
"7599","2001-10-22",3.49,0.685,4
"7611","2001-11-03",3.69,0.656,4
"7623","2001-11-15",4.7,1.29,4
"7629","2001-11-21",1.44,2.67,4
"7635","2001-11-27",2.42,0.491,4
"7641","2001-12-03",5.31,1.82,4
"7647","2001-12-09",5.19,4.6,4
"7665","2001-12-27",1.28,1.38,4
"7671","2002-01-02",3.45,4.69,4
"7683","2002-01-14",1.89,0.988,4
"7689","2002-01-20",5.01,0.801,4
"7695","2002-01-26",2.06,1.3,4
"7701","2002-02-01",1.94,0.602,4
"7707","2002-02-07",2.88,0.615,4
"7713","2002-02-13",1.57,1.16,4
"7719","2002-02-19",2.47,1.08,4
"7725","2002-02-25",5.15,1.13,4
"7731","2002-03-03",2.01,1.09,4
"7737","2002-03-09",1.9,0.577,4
"7743","2002-03-15",5.36,0.621,4
"7749","2002-03-21",5.77,1.56,4
"7755","2002-03-27",8.6,0.396,4
"7762","2002-04-03",5.25,2.02,4
"7773","2002-04-14",3.81,0.6,4
"7785","2002-04-26",2.02,1.91,4
"7791","2002-05-02",6.91,1.33,4
"7797","2002-05-08",7.12,0.898,4
"7803","2002-05-14",2.95,0.259,4
"7809","2002-05-20",3.75,0.309,4
"7815","2002-05-26",4.39,0.624,4
"7821","2002-06-01",5.93,1.32,4
"7827","2002-06-07",4.65,0.877,4
"7833","2002-06-13",5.66,1.36,4
"7839","2002-06-19",6.07,0.379,4
"7851","2002-07-01",12.5,0.79,4
"7857","2002-07-07",11.9,0.543,4
"7863","2002-07-13",4.34,0.38,4
"7881","2002-07-31",4.88,1.2,4
"7887","2002-08-06",10.4,0.299,4
"7893","2002-08-12",3.99,0.568,4
"7905","2002-08-24",4.26,0.33,4
"7911","2002-08-30",6.01,0.557,4
"7917","2002-09-05",10.9,0.725,4
"7923","2002-09-11",18.3,0.329,4
"7929","2002-09-17",9.98,2.8,4
"7935","2002-09-23",8.19,0.476,4
"7941","2002-09-29",7.83,0.866,4
"7947","2002-10-05",6.07,0.675,4
"7953","2002-10-11",6.81,0.768,4
"7959","2002-10-17",2.77,0.948,4
"7965","2002-10-23",11.1,2.05,4
"7971","2002-10-29",4.56,0.503,4
"7977","2002-11-04",2.53,1.73,4
"7983","2002-11-10",4.35,0.625,4
"7989","2002-11-16",4.27,1.39,4
"7995","2002-11-22",2.84,1.34,4
"8001","2002-11-28",3.51,3.52,4
"8007","2002-12-04",3.45,2.61,4
"8013","2002-12-10",3.22,2.59,4
"8019","2002-12-16",3.26,1.34,4
"8031","2002-12-28",2.8,1.5,4
"8037","2003-01-03",4.31,0.579,4
"8043","2003-01-09",3.69,1.15,4
"8049","2003-01-15",1.49,4.42,4
"8055","2003-01-21",3.01,2.44,4
"8061","2003-01-27",2.47,4.18,4
"8067","2003-02-02",4.57,1.45,4
"8079","2003-02-14",2.94,1.32,4
"8091","2003-02-26",5.89,4.49,4
"8097","2003-03-04",2.8,0.877,4
"8103","2003-03-10",3.05,3.39,4
"8109","2003-03-16",7.93,1.03,4
"8115","2003-03-22",3.61,1.52,4
"8127","2003-04-03",5.74,1.19,4
"8133","2003-04-09",5.42,1.52,4
"8139","2003-04-15",7.76,1.28,4
"8145","2003-04-21",3.26,0.51,4
"8151","2003-04-27",9.28,1.02,4
"8163","2003-05-09",5.35,0.552,4
"8169","2003-05-15",3.9,0.941,4
"8175","2003-05-21",5.16,0.898,4
"8181","2003-05-27",6.34,0.776,4
"8187","2003-06-02",4.63,0.482,4
"8193","2003-06-08",6.59,0.333,4
"8199","2003-06-14",1.72,0.265,4
"8205","2003-06-20",6.42,0.55,4
"8211","2003-06-26",9.09,0.566,4
"8217","2003-07-02",3.19,0.241,4
"8223","2003-07-08",2.61,0.569,4
"8229","2003-07-14",2.61,0.364,4
"8235","2003-07-20",2.14,0.227,4
"8241","2003-07-26",8.34,0.396,4
"8247","2003-08-01",7.33,0.316,4
"8253","2003-08-07",7.26,0.233,4
"8265","2003-08-19",7.73,0.75,4
"8271","2003-08-25",15.6,0.476,4
"8277","2003-08-31",2.24,0.227,4
"8283","2003-09-06",10.2,0.335,4
"8289","2003-09-12",8.78,0.646,4
"8295","2003-09-18",11.4,0.456,4
"8301","2003-09-24",4.82,0.792,4
"8307","2003-09-30",3.26,0.392,4
"8313","2003-10-06",6.36,2.16,4
"8319","2003-10-12",3.35,0.824,4
"8325","2003-10-18",3.97,2.7,4
"8331","2003-10-24",3.94,0.748,4
"8337","2003-10-30",3.35,1.14,4
"8343","2003-11-05",3.26,0.611,4
"8349","2003-11-11",2.08,0.58,4
"8355","2003-11-17",3.56,0.726,4
"8361","2003-11-23",3.48,0.572,4
"8367","2003-11-29",1.79,0.938,4
"8373","2003-12-05",2.87,0.464,4
"8379","2003-12-11",2.78,0.486,4
"8385","2003-12-17",1.56,0.58,4
"8391","2003-12-23",2.19,0.649,4
"8397","2003-12-29",1.89,0.464,4
"8403","2004-01-04",3.97,0.522,4
"8409","2004-01-10",6.06,2.35,4
"8415","2004-01-16",2.32,2.11,4
"8421","2004-01-22",2.08,2.04,4
"8427","2004-01-28",2.11,1.88,4
"8433","2004-02-03",4.87,1.23,4
"8439","2004-02-09",3.39,0.564,4
"8445","2004-02-15",2.54,2.53,4
"8451","2004-02-21",3.73,3.32,4
"8457","2004-02-27",3.75,2.55,4
"8463","2004-03-04",2.24,0.791,4
"8469","2004-03-10",3.75,1.69,4
"8475","2004-03-16",3.5,0.498,4
"8481","2004-03-22",2.48,1.58,4
"8487","2004-03-28",2.15,0.769,4
"8493","2004-04-03",2.59,0.768,4
"8499","2004-04-09",2.79,0.697,4
"8505","2004-04-15",2.98,1.48,4
"8511","2004-04-21",3.91,0.713,4
"8517","2004-04-27",2.09,0.366,4
"8523","2004-05-03",3.81,0.467,4
"8529","2004-05-09",5.91,0.504,4
"8535","2004-05-15",3.92,0.768,4
"8541","2004-05-21",5.42,0.532,4
"8547","2004-05-27",4.26,0.633,4
"8553","2004-06-02",3.37,0.792,4
"8571","2004-06-20",10.2,0.484,4
"8577","2004-06-26",2.39,0.373,4
"8589","2004-07-08",3.31,0.297,4
"8601","2004-07-20",14.8,0.275,4
"8607","2004-07-26",5.45,0.641,4
"8613","2004-08-01",6.4,0.348,4
"8619","2004-08-07",8.84,0.207,4
"8625","2004-08-13",5.84,0.258,4
"8631","2004-08-19",12,1.29,4
"8637","2004-08-25",5.96,0.77,4
"8643","2004-08-31",9.94,0.643,4
"8649","2004-09-06",5.57,0.267,4
"8661","2004-09-18",4.77,0.346,4
"8667","2004-09-24",9.7,0.879,4
"8673","2004-09-30",4.68,0.576,4
"8679","2004-10-06",5.42,0.544,4
"8697","2004-10-24",2.5,0.359,4
"8703","2004-10-30",9.48,0.746,4
"8709","2004-11-05",2.22,0.673,4
"8715","2004-11-11",3.02,0.434,4
"8721","2004-11-17",4.48,1.36,4
"8727","2004-11-23",3.33,0.53,4
"8733","2004-11-29",1.63,0.385,4
"8739","2004-12-05",2.77,1.4,4
"8745","2004-12-11",2.47,0.498,4
"8751","2004-12-17",2.02,0.933,4
"8757","2004-12-23",2.44,0.984,4
"8763","2004-12-29",3.28,1.43,4
"8769","2005-01-04",3.49,0.67,4
"8775","2005-01-10",5.02,1.18,4
"8781","2005-01-16",3.43,3.87,4
"8793","2005-01-28",2.65,1.44,4
"8799","2005-02-03",3.55,1.42,4
"8805","2005-02-09",1.76,0.881,4
"8811","2005-02-15",3.73,1.13,4
"8817","2005-02-21",6.23,0.956,4
"8823","2005-02-27",4.75,1.2,4
"8829","2005-03-05",1.92,0.496,4
"8835","2005-03-11",1.2,0.273,4
"8841","2005-03-17",4.24,1.83,4
"8847","2005-03-23",1.52,0.411,4
"8853","2005-03-29",2.69,1.3,4
"8859","2005-04-04",2.49,0.732,4
"8877","2005-04-22",3.71,0.753,4
"8883","2005-04-28",2.57,0.538,4
"8889","2005-05-04",4.06,0.437,4
"8895","2005-05-10",5.28,1.13,4
"8901","2005-05-16",4.15,0.356,4
"8907","2005-05-22",8.38,0.322,4
"8913","2005-05-28",7.31,0.424,4
"8919","2005-06-03",3.92,0.343,4
"8925","2005-06-09",3.56,0.605,4
"8931","2005-06-15",2.96,0.287,4
"8937","2005-06-21",9.64,1.23,4
"8943","2005-06-27",6.52,0.48,4
"8949","2005-07-03",5.29,0.455,4
"8955","2005-07-09",11,0.472,4
"8961","2005-07-15",3.49,0.43,4
"8967","2005-07-21",5.24,0.424,4
"8973","2005-07-27",14,0.482,4
"8979","2005-08-02",8.5,0.521,4
"8985","2005-08-08",3.86,0.495,4
"8991","2005-08-14",8.93,0.432,4
"8997","2005-08-20",10.9,0.315,4
"9003","2005-08-26",12,0.246,4
"9009","2005-09-01",6.37,0.316,4
"9015","2005-09-07",4.45,0.437,4
"9021","2005-09-13",23.6,0.347,4
"9027","2005-09-19",12.9,0.689,4
"9033","2005-09-25",2.63,0.299,4
"9039","2005-10-01",9.61,0.302,4
"9045","2005-10-07",3.5,0.801,4
"9051","2005-10-13",8.14,0.614,4
"9057","2005-10-19",6.48,0.892,4
"9063","2005-10-25",2.51,0.72,4
"9069","2005-10-31",6.29,0.739,4
"9075","2005-11-06",5.16,0.499,4
"9081","2005-11-12",3.15,0.511,4
"9087","2005-11-18",1.57,1.26,4
"9093","2005-11-24",1.04,0.255,4
"9105","2005-12-06",5.03,2.74,4
"9111","2005-12-12",0.812,0.35,4
"9117","2005-12-18",2.18,1.8,4
"9123","2005-12-24",2.84,1.45,4
"9129","2005-12-30",3.38,2.73,4
"9135","2006-01-05",3.55,2.24,4
"9141","2006-01-11",3.04,1.01,4
"9147","2006-01-17",1.21,0.366,4
"9156","2006-01-26",0.919,1.15,4
"9159","2006-01-29",1.64,0.309,4
"9165","2006-02-04",1.18,0.368,4
"9171","2006-02-10",3.46,2.49,4
"9177","2006-02-16",2.78,0.786,4
"9183","2006-02-22",2.66,0.654,4
"9189","2006-02-28",3.06,0.86,4
"9195","2006-03-06",3.52,1.06,4
"9201","2006-03-12",3.22,0.561,4
"9207","2006-03-18",6.01,3.12,4
"9213","2006-03-24",1.78,1.66,4
"9219","2006-03-30",4.71,0.781,4
"9225","2006-04-05",3.02,0.476,4
"9231","2006-04-11",2.53,0.536,4
"9237","2006-04-17",5.64,0.759,4
"9249","2006-04-29",6.66,0.33,4
"9255","2006-05-05",5.78,0.969,4
"9261","2006-05-11",1.6,0.237,4
"9268","2006-05-18",1.59,0.337,4
"9273","2006-05-23",5.82,0.628,4
"9279","2006-05-29",9.43,0.762,4
"9285","2006-06-04",4.23,0.314,4
"9297","2006-06-16",10.3,0.36,4
"9303","2006-06-22",7.29,0.5,4
"9309","2006-06-28",13.9,0.479,4
"9315","2006-07-04",8.99,0.865,4
"9321","2006-07-10",6.77,0.339,4
"9327","2006-07-16",6.1,0.463,4
"9333","2006-07-22",4.61,0.767,4
"9339","2006-07-28",2.84,0.379,4
"9351","2006-08-09",5.23,0.415,4
"9357","2006-08-15",3.7,0.704,4
"9363","2006-08-21",8.65,0.975,4
"9369","2006-08-27",2.37,0.319,4
"9375","2006-09-02",6.02,0.174,4
"9381","2006-09-08",6.71,0.631,4
"9387","2006-09-14",4.88,0.407,4
"9399","2006-09-26",3.98,0.507,4
"9405","2006-10-02",5.57,0.794,4
"9411","2006-10-08",3.54,0.402,4
"9417","2006-10-14",1.79,0.473,4
"9423","2006-10-20",2.58,0.615,4
"9429","2006-10-26",2.47,0.612,4
"9441","2006-11-07",1.5,0.256,4
"9447","2006-11-13",4.11,1.01,4
"9453","2006-11-19",6.16,5.81,4
"9459","2006-11-25",3.85,1.18,4
"9471","2006-12-07",1.59,1.34,4
"9477","2006-12-13",5,1.14,4
"9483","2006-12-19",6.6,2.11,4
"9489","2006-12-25",1.34,0.277,4
"9495","2006-12-31",1.13,0.291,4
"9501","2007-01-06",3.67,0.981,4
"9507","2007-01-12",2.12,0.514,4
"9519","2007-01-24",3.02,1.6,4
"9525","2007-01-30",1.02,0.876,4
"9531","2007-02-05",0.945,1.79,4
"9537","2007-02-11",1.64,2.78,4
"9543","2007-02-17",2.67,2.49,4
"9549","2007-02-23",1.18,0.517,4
"9555","2007-03-01",2.93,0.501,4
"9561","2007-03-07",2.74,1.05,4
"9567","2007-03-13",5.16,1.02,4
"9573","2007-03-19",2.97,0.769,4
"9579","2007-03-25",3.66,0.945,4
"9585","2007-03-31",5.63,0.606,4
"9591","2007-04-06",2.57,1.1,4
"9597","2007-04-12",1.01,0.141,4
"9603","2007-04-18",4.76,0.997,4
"9609","2007-04-24",2.89,0.836,4
"9615","2007-04-30",3.21,0.508,4
"9621","2007-05-06",9.21,0.655,4
"9627","2007-05-12",5.44,0.746,4
"9633","2007-05-18",3.14,0.35,4
"9639","2007-05-24",4.24,0.633,4
"9645","2007-05-30",7.43,0.905,4
"9651","2007-06-05",1.68,0.274,4
"9657","2007-06-11",7.27,0.375,4
"9663","2007-06-17",6.03,0.266,4
"9669","2007-06-23",7.21,0.38,4
"9675","2007-06-29",7.2,0.541,4
"9681","2007-07-05",5.23,0.47,4
"9687","2007-07-11",2.75,0.231,4
"9693","2007-07-17",3.18,0.325,4
"9699","2007-07-23",5.01,0.332,4
"9705","2007-07-29",3.97,0.286,4
"9711","2007-08-04",17.9,0.648,4
"9717","2007-08-10",4.94,0.501,4
"9723","2007-08-16",9.04,0.36,4
"9729","2007-08-22",4.8,0.336,4
"9735","2007-08-28",4.58,0.267,4
"9741","2007-09-03",8.21,0.406,4
"9747","2007-09-09",4.44,0.347,4
"9753","2007-09-15",2.36,0.227,4
"9759","2007-09-21",4.32,0.339,4
"9765","2007-09-27",6.22,0.656,4
"9771","2007-10-03",3.93,0.542,4
"9777","2007-10-09",4.62,0.379,4
"9783","2007-10-15",4.45,0.366,4
"9789","2007-10-21",1.57,0.313,4
"9795","2007-10-27",2.65,0.705,4
"9801","2007-11-02",6.19,1.18,4
"9807","2007-11-08",2.76,2.05,4
"9813","2007-11-14",5.39,1.08,4
"9819","2007-11-20",3.7,0.949,4
"9825","2007-11-26",1.33,0.207,4
"9831","2007-12-02",4.6,0.625,4
"9837","2007-12-08",6.71,0.891,4
"9843","2007-12-14",1.7,3.67,4
"9849","2007-12-20",3.22,1.81,4
"9855","2007-12-26",2.3,1.51,4
"9861","2008-01-01",0.874,0.428,4
"9867","2008-01-07",2.1,0.67,4
"9879","2008-01-19",1,1.58,4
"9885","2008-01-25",1.94,3.75,4
"9891","2008-01-31",1.37,0.724,4
"9897","2008-02-06",1.61,0.17,4
"9903","2008-02-12",1.25,0.459,4
"9909","2008-02-18",1.53,0.28,4
"9915","2008-02-24",5.01,2.57,4
"9921","2008-03-01",2.38,1.08,4
"9927","2008-03-07",3.25,1.41,4
"9933","2008-03-13",2.48,1.01,4
"9939","2008-03-19",2.46,0.367,4
"9945","2008-03-25",3.31,0.867,4
"9951","2008-03-31",5.85,0.208,4
"9957","2008-04-06",4.71,0.732,4
"9963","2008-04-12",1.11,0.138,4
"9975","2008-04-24",2.31,0.37,4
"9984","2008-05-03",1.75,0.359,4
"9987","2008-05-06",3.98,0.5,4
"9993","2008-05-12",1.64,0.206,4
"9999","2008-05-18",2.46,0.254,4
"10011","2008-05-30",7.12,0.461,4
"10017","2008-06-05",2.49,0.451,4
"10023","2008-06-11",5.17,0.625,4
"10035","2008-06-23",4.04,0.243,4
"10041","2008-06-29",2.14,0.422,4
"10047","2008-07-05",2.24,0.568,4
"10053","2008-07-11",3.13,0.413,4
"10059","2008-07-17",11.3,0.53,4
"10065","2008-07-23",2.86,0.404,4
"10071","2008-07-29",4.04,0.824,4
"10077","2008-08-04",2.84,0.691,4
"10083","2008-08-10",3.58,0.352,4
"10089","2008-08-16",8.27,0.465,4
"10095","2008-08-22",5.6,0.598,4
"10101","2008-08-28",11.2,0.333,4
"10107","2008-09-03",5.22,0.244,4
"10113","2008-09-09",3.42,0.404,4
"10119","2008-09-15",2.31,0.161,4
"10125","2008-09-21",4.61,0.513,4
"10131","2008-09-27",3.93,0.253,4
"10137","2008-10-03",2.96,0.499,4
"10143","2008-10-09",2.27,0.53,4
"10149","2008-10-15",4.2,0.671,4
"10155","2008-10-21",5.32,0.836,4
"10167","2008-11-02",5.71,1.26,4
"10173","2008-11-08",0.664,0.264,4
"10179","2008-11-14",4.69,0.852,4
"10185","2008-11-20",2.5,2.12,4
"10191","2008-11-26",0.9,0.916,4
"10197","2008-12-02",1.76,0.965,4
"10203","2008-12-08",1.65,1.37,4
"10209","2008-12-14",1.97,0.493,4
"10215","2008-12-20",3.17,0.58,4
"10221","2008-12-26",2.46,0.476,4
"10227","2009-01-01",1.3,0.626,4
"10233","2009-01-07",0.723,0.418,4
"10239","2009-01-13",2.33,1.33,4
"10245","2009-01-19",1.61,0.695,4
"10251","2009-01-25",4.19,5.94,4
"10257","2009-01-31",1.37,1.23,4
"10263","2009-02-06",1.54,0.955,4
"10269","2009-02-12",0.847,0.353,4
"10275","2009-02-18",3.68,0.503,4
"10281","2009-02-24",2.2,1.41,4
"10287","2009-03-02",2.22,2.03,4
"10293","2009-03-08",3.17,0.597,4
"10299","2009-03-14",2.38,0.684,4
"10305","2009-03-20",1.14,0.477,4
"10311","2009-03-26",0.985,0.323,4
"10317","2009-04-01",1.69,0.312,4
"10323","2009-04-07",1.38,0.368,4
"10335","2009-04-19",1.98,0.623,4
"10341","2009-04-25",2.16,0.41,4
"10347","2009-05-01",3.45,0.678,4
"10353","2009-05-07",3.18,0.675,4
"10359","2009-05-13",4.05,0.409,4
"10365","2009-05-19",1.81,0.246,4
"10377","2009-05-31",2.23,0.183,4
"10383","2009-06-06",4.67,0.361,4
"10389","2009-06-12",1.8,0.292,4
"10401","2009-06-24",5.03,0.158,4
"10407","2009-06-30",1.83,0.118,4
"10413","2009-07-06",3.91,0.334,4
"10419","2009-07-12",0.0283,0.0199,4
"10425","2009-07-18",2.59,0.14,4
"10431","2009-07-24",4.66,0.184,4
"10437","2009-07-30",1.95,0.373,4
"10443","2009-08-05",1.26,0.21,4
"10449","2009-08-11",1.64,0.314,4
"10455","2009-08-17",1.5,0.352,4
"10461","2009-08-23",2.19,0.12,4
"10467","2009-08-29",3.44,0.469,4
"10473","2009-09-04",4.32,0.477,4
"10479","2009-09-10",6.78,0.41,4
"10485","2009-09-16",1.82,0.15,4
"10491","2009-09-22",1.87,0.221,4
"10497","2009-09-28",2.07,0.166,4
"10503","2009-10-04",1.55,0.375,4
"10509","2009-10-10",1.3,0.198,4
"10521","2009-10-22",1.43,0.26,4
"10527","2009-10-28",3.3,0.349,4
"10533","2009-11-03",2.11,0.412,4
"10539","2009-11-09",2.36,0.431,4
"10545","2009-11-15",3.22,1.02,4
"10551","2009-11-21",2.7,0.706,4
"10569","2009-12-09",2.06,0.315,4
"10581","2009-12-21",2.91,2.22,4
"10587","2009-12-27",1.04,0.353,4
"10593","2010-01-02",1.82,1.69,4
"10599","2010-01-08",2.47,2.01,4
"10605","2010-01-14",3.69,3.18,4
"10611","2010-01-20",2.32,0.497,4
"10617","2010-01-26",0.745,0.137,4
"10623","2010-02-01",2.84,0.982,4
"10629","2010-02-07",6,0.671,4
"10635","2010-02-13",2.37,1.9,4
"10641","2010-02-19",0.677,0.829,4
"10647","2010-02-25",2.32,0.642,4
"10653","2010-03-03",4.2,1.29,4
"10659","2010-03-09",2.17,0.677,4
"10665","2010-03-15",2.46,0.138,4
"10671","2010-03-21",1.81,0.248,4
"10677","2010-03-27",2.68,0.581,4
"10683","2010-04-02",2.08,0.477,4
"10689","2010-04-08",1.58,0.212,4
"10695","2010-04-14",3.19,0.461,4
"10701","2010-04-20",1.67,0.388,4
"10707","2010-04-26",1.47,0.196,4
"10713","2010-05-02",2.63,0.43,4
"10719","2010-05-08",2.36,0.286,4
"10965","2003-01-09",3.79,2.49,5
"10977","2003-01-21",2.99,3.79,5
"10983","2003-01-27",2.3,3.4,5
"10989","2003-02-02",3.63,1.6,5
"10995","2003-02-08",2.33,3.61,5
"11001","2003-02-14",2.37,3.24,5
"11007","2003-02-20",6.36,4.45,5
"11013","2003-02-26",5.75,4.68,5
"11037","2003-03-22",9.21,2.96,5
"11049","2003-04-03",4.72,0.502,5
"11055","2003-04-09",3.82,1.38,5
"11061","2003-04-15",7.7,1.03,5
"11067","2003-04-21",2.43,0.668,5
"11073","2003-04-27",9.91,1.47,5
"11079","2003-05-03",9.87,3.16,5
"11085","2003-05-09",6.92,0.522,5
"11091","2003-05-15",6.11,2.86,5
"11097","2003-05-21",2.89,0.721,5
"11103","2003-05-27",5.63,1.2,5
"11109","2003-06-02",5.03,0.674,5
"11115","2003-06-08",5.39,1.34,5
"11121","2003-06-14",3.71,0.317,5
"11127","2003-06-20",5.66,0.694,5
"11133","2003-06-26",10,0.709,5
"11139","2003-07-02",1.16,0.24,5
"11145","2003-07-08",3.56,0.723,5
"11151","2003-07-14",4.45,0.302,5
"11157","2003-07-20",8.64,0.67,5
"11163","2003-07-26",8.47,0.938,5
"11169","2003-08-01",6.08,0.443,5
"11175","2003-08-07",9.72,0.558,5
"11181","2003-08-13",4,0.342,5
"11187","2003-08-19",11,0.505,5
"11193","2003-08-25",19.8,0.498,5
"11199","2003-08-31",3.52,0.295,5
"11205","2003-09-06",11.5,0.37,5
"11211","2003-09-12",10.9,0.566,5
"11217","2003-09-18",9.68,0.692,5
"11223","2003-09-24",3.05,0.332,5
"11229","2003-09-30",2.84,0.545,5
"11235","2003-10-06",3.8,0.646,5
"11241","2003-10-12",5.91,0.68,5
"11247","2003-10-18",4.54,2.61,5
"11253","2003-10-24",3.6,0.77,5
"11259","2003-10-30",2.55,0.511,5
"11271","2003-11-11",2.66,0.691,5
"11277","2003-11-17",4.95,1.32,5
"11283","2003-11-23",3.96,0.542,5
"11289","2003-11-29",1.96,2.46,5
"11295","2003-12-05",2.68,1.86,5
"11307","2003-12-17",1.66,1.55,5
"11313","2003-12-23",2.04,0.786,5
"11319","2003-12-29",1.88,0.674,5
"11325","2004-01-04",4.2,0.494,5
"11331","2004-01-10",5.54,2.91,5
"11343","2004-01-22",2.3,3.76,5
"11349","2004-01-28",2.5,2.36,5
"11355","2004-02-03",6.47,1.66,5
"11361","2004-02-09",3.74,0.963,5
"11367","2004-02-15",3.02,4.29,5
"11373","2004-02-21",5.27,6.16,5
"11379","2004-02-27",3.38,2.4,5
"11385","2004-03-04",2.34,0.823,5
"11391","2004-03-10",4.33,2.79,5
"11397","2004-03-16",2.84,1.59,5
"11403","2004-03-22",2.77,2.25,5
"11409","2004-03-28",2.9,0.817,5
"11415","2004-04-03",1.96,1.18,5
"11421","2004-04-09",3.55,2.59,5
"11427","2004-04-15",3.45,1.42,5
"11433","2004-04-21",3.62,0.647,5
"11439","2004-04-27",2.53,0.649,5
"11445","2004-05-03",3.29,0.686,5
"11451","2004-05-09",5.25,0.623,5
"11457","2004-05-15",4.24,0.911,5
"11463","2004-05-21",3.92,0.628,5
"11469","2004-05-27",4.01,0.607,5
"11475","2004-06-02",3.41,0.811,5
"11481","2004-06-08",9.78,0.64,5
"11487","2004-06-14",7.65,0.411,5
"11493","2004-06-20",7,0.544,5
"11499","2004-06-26",9.82,0.712,5
"11505","2004-07-02",2.19,0.28,5
"11511","2004-07-08",3.61,0.773,5
"11523","2004-07-20",13.8,0.56,5
"11529","2004-07-26",7.81,0.373,5
"11535","2004-08-01",5.08,0.573,5
"11541","2004-08-07",7.54,0.217,5
"11547","2004-08-13",5.43,0.459,5
"11553","2004-08-19",10.6,0.408,5
"11559","2004-08-25",6.21,0.623,5
"11565","2004-08-31",14.2,0.304,5
"11571","2004-09-06",4.91,0.203,5
"11577","2004-09-12",7.54,0.242,5
"11583","2004-09-18",2.97,0.416,5
"11589","2004-09-24",10.3,0.733,5
"11595","2004-09-30",6.76,1.15,5
"11601","2004-10-06",7.6,0.718,5
"11607","2004-10-12",2.47,0.361,5
"11613","2004-10-18",3.37,0.569,5
"11619","2004-10-24",4.41,0.823,5
"11625","2004-10-30",7.81,0.417,5
"11631","2004-11-05",1.87,1.17,5
"11637","2004-11-11",2.8,0.733,5
"11643","2004-11-17",3.97,1.39,5
"11649","2004-11-23",1.58,1.12,5
"11655","2004-11-29",1.64,0.48,5
"11661","2004-12-05",2.19,1.78,5
"11667","2004-12-11",2.19,0.56,5
"11673","2004-12-17",1.64,2.65,5
"11679","2004-12-23",2.54,1.39,5
"11685","2004-12-29",2.61,1.43,5
"11691","2005-01-04",2.52,0.71,5
"11697","2005-01-10",4.63,1.28,5
"11703","2005-01-16",3.72,3.97,5
"11709","2005-01-22",3.33,3.27,5
"11715","2005-01-28",2.45,2.19,5
"11721","2005-02-03",4.67,1.87,5
"11727","2005-02-09",3.45,2.95,5
"11739","2005-02-21",3.96,1.17,5
"11745","2005-02-27",4.89,1.93,5
"11751","2005-03-05",2.47,1.6,5
"11757","2005-03-11",1.66,0.487,5
"11763","2005-03-17",4.22,3.46,5
"11769","2005-03-23",1.98,0.888,5
"11775","2005-03-29",2.63,1.29,5
"11781","2005-04-04",1.72,0.511,5
